benchmark,title,group,code,family,BU,schedule,original_range,step,ak_annual_salary,p50,p65,mu,sigma,ak_percentile,ak_as_percent_of_p50,ak_as_percent_of_p65,ak_diff_from_p50,ak_diff_from_p65,p50_90pct_percentile,p50_95pct_percentile,p65_90pct_percentile,p65_95pct_percentile
237,Social Services Associate,"Social, Benefit, and Employment Services",PF0222,PF02 ‐ Social Work,GP,200,12.0,F,52182,57119.0,58477.0,57119.0,3524.3391368772845,0.08063245733436991,0.9135664139778358,0.8923508387913197,-4937.0,-6295.0,0.052540888425117054,0.20886937788314186,0.10134719789002472,0.32841427396729367
237,Social Services Associate,"Social, Benefit, and Employment Services",PF0222,PF02 ‐ Social Work,GP,200,12.0,O,66008,66893.0,70019.0,66893.0,8112.727644976724,0.4565664066383863,0.9867699161347226,0.9427155486367986,-885.0,-4011.0,0.20481529446107605,0.34007005496234893,0.31641212969567956,0.4815684467032828
238,Civil Rights Programs and Compliance Specialist 1,"Social, Benefit, and Employment Services",PF0301,PF03 ‐ Special Social Service,GP,200,15.0,A,53957,62886.0,67117.0,62886.0,10980.470462538875,0.20806001571934696,0.8580129122539198,0.80392449006958,-8929.0,-13160.0,0.28342131099764745,0.38730355855208265,0.41063210041849857,0.5317623058313221
238,Civil Rights Programs and Compliance Specialist 1,"Social, Benefit, and Employment Services",PF0301,PF03 ‐ Special Social Service,GP,200,15.0,F,64409,77268.0,84291.0,77268.0,18226.38715632487,0.2402447216578204,0.8335792307294093,0.7641266564639166,-12859.0,-19882.0,0.3358066778087402,0.41606623151674693,0.4692535439121167,0.5612294455762349
238,Civil Rights Programs and Compliance Specialist 1,"Social, Benefit, and Employment Services",PF0301,PF03 ‐ Special Social Service,GP,200,15.0,O,81608,90132.0,101355.0,90132.0,29126.405105429872,0.38489277833672675,0.9054275950827675,0.8051699472152336,-8524.0,-19747.0,0.37848917734967663,0.4385188304197769,0.5148919493011578,0.5836846679772525
239,Civil Rights Programs and Compliance Specialist 2,"Social, Benefit, and Employment Services",PF0302,PF03 ‐ Special Social Service,SS,200,17.0,A,67995,88531.0,93538.0,88531.0,12994.378540754466,0.05701042727683893,0.7680360551671166,0.7269238170583079,-20536.0,-25543.0,0.24784011381178916,0.36668310875697774,0.36899590895279,0.5101333575722217
239,Civil Rights Programs and Compliance Specialist 2,"Social, Benefit, and Employment Services",PF0302,PF03 ‐ Special Social Service,SS,200,17.0,E,78000,100955.0,107566.0,100955.0,17157.147300365043,0.09046021817794186,0.7726214650091625,0.7251361954520945,-22955.0,-29566.0,0.27812733239886,0.3842999291514618,0.4045352776531402,0.5286384076549997
239,Civil Rights Programs and Compliance Specialist 2,"Social, Benefit, and Employment Services",PF0302,PF03 ‐ Special Social Service,SS,200,17.0,O,94515,113689.0,121625.0,113689.0,20595.843439070788,0.17593595251095745,0.8313469201066066,0.7771017471736896,-19174.0,-27110.0,0.29047426941890764,0.3912740851240925,0.4187035169317993,0.5358780782027915
240,Civil Rights Programs and Compliance Specialist 3,"Social, Benefit, and Employment Services",PF0303,PF03 ‐ Special Social Service,SS,200,19.0,A,78000,100403.0,100659.0,100403.0,664.3820464216384,1.469146092929744e-249,0.7768692170552672,0.7748934521503293,-22403.0,-22659.0,6.724597346698882e-52,2.0763649972183197e-14,1.2234152607041816e-49,3.238027729995349e-13
240,Civil Rights Programs and Compliance Specialist 3,"Social, Benefit, and Employment Services",PF0303,PF03 ‐ Special Social Service,SS,200,19.0,E,89232,112828.0,114502.0,112828.0,4344.435725428994,2.797010570090584e-08,0.7908675151558124,0.7793051649752842,-23596.0,-25270.0,0.004701149666223928,0.0970518516066019,0.01221556516444962,0.17554422478937842
240,Civil Rights Programs and Compliance Specialist 3,"Social, Benefit, and Employment Services",PF0303,PF03 ‐ Special Social Service,SS,200,19.0,O,108098,126312.0,128032.0,126312.0,4463.816874395383,2.2482565463984958e-05,0.8558015073785546,0.8443045488627843,-18214.0,-19934.0,0.0023296855851069453,0.07855726859806059,0.006515928011135638,0.147137725626029
241,Human Rights Field Representative 3,"Social, Benefit, and Employment Services",PF0323,PF03 ‐ Special Social Service,XE,N00,18.0,A,68543,90956.0,91828.0,90956.0,2263.0513456237054,2.0020592749582548e-23,0.7535841505783016,0.7464281047175153,-22413.0,-23285.0,2.9201107407167935e-05,0.022237425548223926,0.00012014777896772257,0.05013633194134902
241,Human Rights Field Representative 3,"Social, Benefit, and Employment Services",PF0323,PF03 ‐ Special Social Service,XE,N00,18.0,F,81237,104033.0,105079.0,104033.0,2714.623517800913,2.2807874307560933e-17,0.7808772216508223,0.7731040455276507,-22796.0,-23842.0,6.347080676291204e-05,0.02767243684070672,0.00024558215074063194,0.060558223856374514
241,Human Rights Field Representative 3,"Social, Benefit, and Employment Services",PF0323,PF03 ‐ Special Social Service,XE,N00,18.0,O,98417,116625.0,117700.0,116625.0,2789.8855464971143,3.3677300679359203e-11,0.8438756698821007,0.8361682242990655,-18208.0,-19283.0,1.455758174599301e-05,0.01830263485186423,6.316881707280742e-05,0.042346244035898845
242,Human Rights Field Representative 4,"Social, Benefit, and Employment Services",PF0324,PF03 ‐ Special Social Service,XE,N00,20.0,A,78254,122127.0,125351.0,122127.0,8367.061397122508,7.876339750319216e-08,0.6407592096751742,0.6242790244992062,-43873.0,-47097.0,0.07219776528885288,0.23275371638191406,0.13289115886217262,0.35802094926875044
242,Human Rights Field Representative 4,"Social, Benefit, and Employment Services",PF0324,PF03 ‐ Special Social Service,XE,N00,20.0,F,92781,137780.0,140183.0,137780.0,6236.367412309363,2.6852540401628195e-13,0.6733996225867325,0.6618562878523073,-44999.0,-47402.0,0.013576926957945726,0.13465575169564536,0.03126558100229652,0.2300764703565943
242,Human Rights Field Representative 4,"Social, Benefit, and Employment Services",PF0324,PF03 ‐ Special Social Service,XE,N00,20.0,O,112418,154622.0,157365.0,154622.0,7118.749817713101,1.5279293439567613e-09,0.7270504844071348,0.7143774028532393,-42204.0,-44947.0,0.01492637252576518,0.13873521727624594,0.03398163575153064,0.23577330352248588
243,Senior Services Technician,"Social, Benefit, and Employment Services",PF0341,PF03 ‐ Special Social Service,GP,200,12.0,A,44402,50355.0,51099.0,50355.0,1930.8603224128865,0.001024344732271798,0.8817793664978651,0.8689406837707195,-5953.0,-6697.0,0.004554913647129225,0.0961249019266428,0.01187602410049313,0.17414842016824383
243,Senior Services Technician,"Social, Benefit, and Employment Services",PF0341,PF03 ‐ Special Social Service,GP,200,12.0,F,52182,60422.0,62983.0,60422.0,6646.415706585218,0.10753098465801192,0.8636258316507233,0.8285092802819809,-8240.0,-10801.0,0.1816509154647249,0.3247180362211447,0.2869547712680782,0.4647430973838958
243,Senior Services Technician,"Social, Benefit, and Employment Services",PF0341,PF03 ‐ Special Social Service,GP,200,12.0,O,66008,71119.0,75307.0,71119.0,10868.87504067899,0.31909111567741116,0.9281345350750151,0.8765187831144515,-5111.0,-9299.0,0.25644756658793433,0.3717703454761217,0.3792131740333445,0.515509468032763
244,Public Guardian 2,"Social, Benefit, and Employment Services",PF03A2,PF03 ‐ Special Social Service,GP,200,18.0,A,66788,67539.0,71106.0,67539.0,9257.22952963275,0.4676709604397854,0.9888804986748397,0.9392737603015217,-751.0,-4318.0,0.23282312939395133,0.35763387388455037,0.3509367327213981,0.5005042138604308
244,Public Guardian 2,"Social, Benefit, and Employment Services",PF03A2,PF03 ‐ Special Social Service,GP,200,18.0,F,79268,83267.0,83375.0,83267.0,280.2861758341287,1.7427963640424577e-46,0.9519737711218129,0.9507406296851574,-3999.0,-4107.0,3.0398778892774376e-194,3.280569908819875e-50,8.631340519182336e-190,7.227694823332979e-48
244,Public Guardian 2,"Social, Benefit, and Employment Services",PF03A2,PF03 ‐ Special Social Service,GP,200,18.0,O,99899,96486.0,101696.0,96486.0,13521.212741627874,0.5996410778263634,1.0353730074829508,0.9823296884833228,3413.0,-1797.0,0.23774042178769544,0.3606226702903058,0.356883575107655,0.5036939630141968
245,Public Guardian 4,"Social, Benefit, and Employment Services",PF03A4,PF03 ‐ Special Social Service,SS,200,22.0,A,95326,84472.0,84472.0,84472.0,0.0,,1.1284922814660479,1.1284922814660479,10854.0,10854.0,,,,
245,Public Guardian 4,"Social, Benefit, and Employment Services",PF03A4,PF03 ‐ Special Social Service,SS,200,22.0,E,108867,96674.0,96674.0,96674.0,0.0,,1.1261249146616463,1.1261249146616463,12193.0,12193.0,,,,
245,Public Guardian 4,"Social, Benefit, and Employment Services",PF03A4,PF03 ‐ Special Social Service,SS,200,22.0,O,131893,108877.0,108877.0,108877.0,0.0,,1.211394509400516,1.211394509400516,23016.0,23016.0,,,,
246,Vocational Rehabilitation Assistant 2,"Social, Benefit, and Employment Services",PF0412,PF04 ‐ Vocational Rehabilitation,GP,200,12.0,A,44402,44964.0,46037.0,44964.0,2784.6950617594453,0.42002972747447903,0.9875011120007117,0.9644850880813259,-562.0,-1635.0,0.05318967172786675,0.20973486877287895,0.1024177855796522,0.32950258300427476
246,Vocational Rehabilitation Assistant 2,"Social, Benefit, and Employment Services",PF0412,PF04 ‐ Vocational Rehabilitation,GP,200,12.0,F,52182,49982.0,51734.0,49982.0,4546.864630198087,0.6857538011243236,1.0440158457044535,1.00865968222059,2200.0,448.0,0.1358266856743856,0.2912860764397508,0.22588285905145056,0.42717263390006843
246,Vocational Rehabilitation Assistant 2,"Social, Benefit, and Employment Services",PF0412,PF04 ‐ Vocational Rehabilitation,GP,200,12.0,O,66008,56182.0,58258.0,56182.0,5387.723157700473,0.9659070255187173,1.1748958741233848,1.1330289402313845,9826.0,7750.0,0.1485255260894245,0.30104787983727543,0.24321762987666495,0.438278756846729
247,Vocational Rehabilitation Counselor 2,"Social, Benefit, and Employment Services",PF0432,PF04 ‐ Vocational Rehabilitation,GP,200,17.0,A,62069,65759.0,69915.0,65759.0,10785.827284876284,0.36613194105235863,0.9438860079989051,0.887778016162483,-3690.0,-7846.0,0.2710370004661836,0.38024406359409385,0.39631718665392845,0.5244058449905221
247,Vocational Rehabilitation Counselor 2,"Social, Benefit, and Employment Services",PF0432,PF04 ‐ Vocational Rehabilitation,GP,200,17.0,F,74003,73887.0,80228.0,73887.0,16456.43186077972,0.5028120871941875,1.0015699649464722,0.922408635389141,116.0,-6225.0,0.32672104270683755,0.4111869453901854,0.45930010544037064,0.5562868781353252
247,Vocational Rehabilitation Counselor 2,"Social, Benefit, and Employment Services",PF0432,PF04 ‐ Vocational Rehabilitation,GP,200,17.0,O,93386,82836.0,90624.0,82836.0,20211.74756848328,0.6991556674381865,1.1273600849872036,1.030477577683616,10550.0,2762.0,0.3409613454111984,0.41881714659876207,0.4748623731551527,0.5640060742083505
248,Vocational Rehabilitation Manager,"Social, Benefit, and Employment Services",PF0460,PF04 ‐ Vocational Rehabilitation,SS,200,21.0,A,89232,112920.0,122694.0,112920.0,25365.898912988647,0.17519007443009993,0.7902231668437832,0.7272727272727273,-23688.0,-33462.0,0.3281004070396408,0.41193030858590685,0.46081679797672376,0.5570413467831321
248,Vocational Rehabilitation Manager,"Social, Benefit, and Employment Services",PF0460,PF04 ‐ Vocational Rehabilitation,SS,200,21.0,E,101795,126979.0,135631.0,126979.0,22454.03697515631,0.13102051816645993,0.8016679923451909,0.7505290088549078,-25184.0,-33836.0,0.28586471065527036,0.3886830297056415,0.4134348989598934,0.5331940083541944
248,Vocational Rehabilitation Manager,"Social, Benefit, and Employment Services",PF0460,PF04 ‐ Vocational Rehabilitation,SS,200,21.0,O,123344,139954.0,146506.0,139954.0,17004.028000603805,0.16432731105531534,0.8813181473912857,0.8419040858394878,-16610.0,-23162.0,0.20523585498473162,0.34034127651476964,0.3169390993109303,0.48186337038630883
249,"Chief, Vocational Rehabilitation Services","Social, Benefit, and Employment Services",PF0472,PF04 ‐ Vocational Rehabilitation,SS,200,23.0,A,101795,117815.0,125742.0,117815.0,20572.48625775128,0.21807529311708423,0.8640241055892713,0.8095544845795358,-16020.0,-23947.0,0.28342989138388874,0.38730841022752815,0.4106419551513251,0.5317673445153916
249,"Chief, Vocational Rehabilitation Services","Social, Benefit, and Employment Services",PF0472,PF04 ‐ Vocational Rehabilitation,SS,200,23.0,E,116688,136357.0,150134.0,136357.0,35754.654115433244,0.2911218948147073,0.8557536466774717,0.7772256783939681,-19669.0,-33446.0,0.35146490332842495,0.42438648294654474,0.48620727954324233,0.5696056134084854
249,"Chief, Vocational Rehabilitation Services","Social, Benefit, and Employment Services",PF0472,PF04 ‐ Vocational Rehabilitation,SS,200,23.0,O,141357,169078.0,172536.0,169078.0,8974.348111429787,0.0010044439611005729,0.8360460852387656,0.819289887327862,-27721.0,-31179.0,0.029781521922411854,0.17309449213706207,0.0621190047914216,0.2823235775024838
250,Employment Security Analyst 2,"Social, Benefit, and Employment Services",PF0512,PF05 ‐ Labor and Employment Services,GP,200,17.0,A,62069,60737.0,60737.0,60737.0,0.0,,1.0219306188978712,1.0219306188978712,1332.0,1332.0,,,,
250,Employment Security Analyst 2,"Social, Benefit, and Employment Services",PF0512,PF05 ‐ Labor and Employment Services,GP,200,17.0,F,74003,77459.0,77459.0,77459.0,0.0,,0.9553828477000735,0.9553828477000735,-3456.0,-3456.0,,,,
250,Employment Security Analyst 2,"Social, Benefit, and Employment Services",PF0512,PF05 ‐ Labor and Employment Services,GP,200,17.0,O,93386,94181.0,94181.0,94181.0,0.0,,0.9915588069780529,0.9915588069780529,-795.0,-795.0,,,,
251,Employment Services Technician 2,"Social, Benefit, and Employment Services",PF0522,PF05 ‐ Labor and Employment Services,GP,200,15.0,A,53957,53898.0,54811.0,53898.0,2369.4562827459213,0.5099327270308902,1.0010946602842405,0.9844191859298316,59.0,-854.0,0.011461994198026338,0.12769609749669497,0.026933120470770264,0.22026602061573913
251,Employment Services Technician 2,"Social, Benefit, and Employment Services",PF0522,PF05 ‐ Labor and Employment Services,GP,200,15.0,F,64409,63570.0,66285.0,63570.0,7046.083031385735,0.5473913379701831,1.0131980493943684,0.9716979708833069,839.0,-1876.0,0.18347441707079687,0.3259581279830579,0.28930542753036637,0.46611191250211836
251,Employment Services Technician 2,"Social, Benefit, and Employment Services",PF0522,PF05 ‐ Labor and Employment Services,GP,200,15.0,O,81608,73853.0,78186.0,73853.0,11245.185184159996,0.754786074659395,1.1050058900789406,1.043767426393472,7755.0,3422.0,0.25567013511374015,0.37131365755749013,0.3782942536543205,0.5150279302108682
252,Unemployment Insurance Technician 1,"Social, Benefit, and Employment Services",PF0526,PF05 ‐ Labor and Employment Services,GP,200,14.0,A,50466,45040.0,47281.0,45040.0,5815.93814855817,0.8245780178042098,1.1204706927175843,1.0673632114379983,5426.0,3185.0,0.21934015371503351,0.3492996998565854,0.33445835924239325,0.4915600571722897
252,Unemployment Insurance Technician 1,"Social, Benefit, and Employment Services",PF0526,PF05 ‐ Labor and Employment Services,GP,200,14.0,F,60138,55240.0,60326.0,55240.0,13199.402687892392,0.6447100574155011,1.0886676321506155,0.9968835991114943,4898.0,-188.0,0.33778940946084834,0.417125802072077,0.4714142135169084,0.5622997684494291
252,Unemployment Insurance Technician 1,"Social, Benefit, and Employment Services",PF0526,PF05 ‐ Labor and Employment Services,GP,200,14.0,O,75914,67924.0,71975.0,67924.0,10513.326836148659,0.7763690575244455,1.1176314704669925,1.054727335880514,7990.0,3939.0,0.25911531968160095,0.3733333785973325,0.3823606107251334,0.5171559413203203
253,Employment Services Manager 1,"Social, Benefit, and Employment Services",PF0531,PF05 ‐ Labor and Employment Services,GP,200,16.0,A,57974,73710.0,78372.0,73710.0,12099.019923506554,0.09669749565754349,0.7865147198480532,0.7397284744551625,-15736.0,-20398.0,0.27118835183514817,0.38033104927233163,0.39649324643945927,0.5244967933382377
253,Employment Services Manager 1,"Social, Benefit, and Employment Services",PF0531,PF05 ‐ Labor and Employment Services,GP,200,16.0,F,69147,87301.0,104176.0,87301.0,43794.714974082606,0.33924486633671525,0.7920527829005395,0.6637517278451851,-18154.0,-35029.0,0.42099784639699545,0.46030288042010176,0.5586104008307259,0.6050281570063389
