benchmark,title,group,code,family,BU,schedule,range,step,ak_annual_salary,market_target_annual_salary,percentile
149,Marine Engineering Assistant Manager,Government Management and Infrastructure,PD0669,PD06 ‐ Ferry System Administration,SS,200,23,F,116688,124271.0,65
150,Marine Transportation Services Manager,Government Management and Infrastructure,PD0670,PD06 ‐ Ferry System Administration,XE,N00,25,F,130416,120319.0,65
151,Equipment Fleet District Manager,Government Management and Infrastructure,PD0711,PD07‐ Maintenance Administration,SS,200,20,F,95326,103060.0,65
152,State Equipment Fleet Manager,Government Management and Infrastructure,PD0714,PD07‐ Maintenance Administration,SS,200,23,F,116688,119322.0,65
153,"Manager, Airfield Maintenance",Government Management and Infrastructure,PD0722,PD07‐ Maintenance Administration,SS,200,22,F,108867,107124.0,65
154,Maintenance and Operations Specialist,Government Management and Infrastructure,PD0731,PD07‐ Maintenance Administration,GP,200,21,F,96759,108420.0,65
155,Maintenance and Operations Superintendent,Government Management and Infrastructure,PD0732,PD07‐ Maintenance Administration,SS,200,21,F,101795,121116.0,65
156,Maintenance and Operations Manager,Government Management and Infrastructure,PD0733,PD07‐ Maintenance Administration,SS,200,23,F,116688,126741.0,65
157,Right‐of‐Way Assistant,Government Management and Infrastructure,PD0810,PD08 ‐ Real Estate Appraisal,GP,200,12,F,52182,53786.0,65
158,Right‐of‐Way Agent 2,Government Management and Infrastructure,PD0812,PD08 ‐ Real Estate Appraisal,GP,200,16,F,69147,88221.0,65
159,Right‐of‐Way Agent 5,Government Management and Infrastructure,PD0815,PD08 ‐ Real Estate Appraisal,SS,200,21,F,101795,117176.0,65
160,Right‐of‐Way Review Appraiser 1,Government Management and Infrastructure,PD0821,PD08 ‐ Real Estate Appraisal,GP,200,21,F,96759,101656.0,65
161,Appraiser 2,Government Management and Infrastructure,PD0842,PD08 ‐ Real Estate Appraisal,GP,200,18,F,79268,95452.0,65
162,State Assessor,Government Management and Infrastructure,PD0850,PD08 ‐ Real Estate Appraisal,SS,200,23,F,116688,130771.0,65
163,Building Management Specialist,Government Management and Infrastructure,PD0902,PD09 ‐ Property Management,GP,200,19,F,84767,94823.0,65
164,Facilities Manager 1,Government Management and Infrastructure,PD0921,PD09 ‐ Property Management,GP,200,20,F,90539,105093.0,65
165,Airport Leasing Specialist 2,Government Management and Infrastructure,PD0942,PD09 ‐ Property Management,GP,200,16,F,69147,81554.0,65
166,Airport Leasing Program Manager,Government Management and Infrastructure,PD0945,PD09 ‐ Property Management,SS,200,22,F,108867,109418.0,65
167,State Leasing & Facilities Manager,Government Management and Infrastructure,PD0951,PD09 ‐ Property Management,XE,N00,25,F,130416,117260.0,65
303,Criminal Justice Technician 1,"Legal, Judicial, and Related",PI0101,PI01 ‐ Legal Support and Related,GP,100,12,F,52650,64483.0,65
304,Criminal Justice Planner,"Legal, Judicial, and Related",PI0105,PI01 ‐ Legal Support and Related,GP,100,21,F,97734,113976.0,65
305,Law Office Manager,"Legal, Judicial, and Related",PI0146,PI01 ‐ Legal Support and Related,SS,200,16,F,72925,82186.0,65
306,Public Safety Technician 2,"Legal, Judicial, and Related",PI0152,PI01 ‐ Legal Support and Related,GP,100,11,F,49238,49618.0,65
307,Law Office Assistant 2,"Legal, Judicial, and Related",PI01A2,PI01 ‐ Legal Support and Related,GP,200,13,F,55985,62942.0,65
308,Paralegal 2,"Legal, Judicial, and Related",PI01B2,PI01 ‐ Legal Support and Related,GP,200,16,F,69147,77958.0,65
309,Paralegal Specialist 1,"Legal, Judicial, and Related",PI01C1,PI01 ‐ Legal Support and Related,XE,N00,19,F,86834,83959.0,65
310,Attorney 4,"Legal, Judicial, and Related",PI0214,PI02 ‐ Attorneys,XE,A00,24,F,139542,161452.0,65
311,Administrative Law Judge 1,"Legal, Judicial, and Related",PI0302,PI03 ‐ Judges and Adjudicators,XE,A00,24,F,139542,,65
312,Hearing Examiner 1,"Legal, Judicial, and Related",PI0311,PI03 ‐ Judges and Adjudicators,XE,A00,24,F,139542,136338.0,65
313,Hearing Officer,"Legal, Judicial, and Related",PI0321,PI03 ‐ Judges and Adjudicators,XE,N00,21,F,99080,105424.0,65
314,Workers' Compensation Hearing Officer 2,"Legal, Judicial, and Related",PI0352,PI03 ‐ Judges and Adjudicators,GP,200,22,F,103740,,65
315,Chief of Workers' Compensation Adjudication,"Legal, Judicial, and Related",PI0355,PI03 ‐ Judges and Adjudicators,XE,A00,25,F,149955,160397.0,65
316,Forensic Science Laboratory Administrator 1,"Legal, Judicial, and Related",PI0405,PI04 ‐ Evidence Investigation,SS,100,22,F,108867,94341.0,65
317,Forensic Scientist 3 ‐ Chemistry,"Legal, Judicial, and Related",PI0413,PI04 ‐ Evidence Investigation,GP,100,22,F,104637,85745.0,65
318,Fingerprint Technician 2,"Legal, Judicial, and Related",PI0421,PI04 ‐ Evidence Investigation,GP,100,16,F,69849,70210.0,65
319,Investigator 2,"Legal, Judicial, and Related",PI0432,PI04 ‐ Evidence Investigation,GP,200,16,F,69147,83911.0,65
320,Special Investigator 1,"Legal, Judicial, and Related",PI0436,PI04 ‐ Evidence Investigation,GP,200,19,F,84767,84230.0,65
321,Forensic Scientist 3 ‐ Physical,"Legal, Judicial, and Related",PI0442,PI04 ‐ Evidence Investigation,GP,100,22,F,104637,94887.0,65
322,Forensic Scientist 3 ‐ DNA,"Legal, Judicial, and Related",PI0453,PI04 ‐ Evidence Investigation,GP,100,22,F,104637,94887.0,65
323,Forensic Technician 2,"Legal, Judicial, and Related",PI0460,PI04 ‐ Evidence Investigation,GP,100,15,F,65072,70885.0,65
324,Medicolegal Investigator 2,"Legal, Judicial, and Related",PI0464,PI04 ‐ Evidence Investigation,GP,200,16,F,69147,75946.0,65
325,Criminal Intelligence Analyst 2,"Legal, Judicial, and Related",PI0472,PI04 ‐ Evidence Investigation,GP,100,17,F,74685,82117.0,65
326,Recorder Supervisor,"Legal, Judicial, and Related",PI0505,PI05 ‐ Legal Document Processing,SS,200,16,F,72925,82989.0,65
327,Recorder Manager,"Legal, Judicial, and Related",PI0517,PI05 ‐ Legal Document Processing,SS,200,18,F,83470,101779.0,65
328,Motor Vehicle Customer Service Representative 1,"Legal, Judicial, and Related",PI0531,PI05 ‐ Legal Document Processing,GP,200,10,F,45786,50507.0,65
329,Motor Vehicle Office Manager 1,"Legal, Judicial, and Related",PI0541,PI05 ‐ Legal Document Processing,SS,200,15,F,67995,76746.0,65
330,DMV Program Manager,"Legal, Judicial, and Related",PI0555,PI05 ‐ Legal Document Processing,SS,200,21,F,101795,95124.0,65
331,Recorder 1,"Legal, Judicial, and Related",PI05A1,PI05 ‐ Legal Document Processing,GP,200,12,F,52182,64509.0,65
255,Health Program Manager 2,"Medical, Public Health and Related",PG0122,PG01 ‐ Health Administration,GP,200,19,F,84767,114153.0,65
256,Public Health Specialist 2,"Medical, Public Health and Related",PG0132,PG01 ‐ Health Administration,GP,200,20,F,90539,110311.0,65
257,Public Health Informaticist 2,"Medical, Public Health and Related",PG0134,PG01 ‐ Health Administration,GP,200,20,F,90539,111468.0,65
258,Medical Information and Services Assistant,"Medical, Public Health and Related",PG0140,PG01 ‐ Health Administration,GP,100,10,F,46215,49332.0,65
259,Dietitian 2,"Medical, Public Health and Related",PG0177,PG01 ‐ Health Administration,GP,200,20,F,90539,86148.0,65
260,Assisted Living Aide,"Medical, Public Health and Related",PG0210,"PG02 ‐ Nursing, Assistive",GP,100,09,F,43466,48980.0,65
261,Certified Nurse Aide 1,"Medical, Public Health and Related",PG0211,"PG02 ‐ Nursing, Assistive",GP,100,11,F,49238,50977.0,65
262,Psychiatric Nursing Assistant 3,"Medical, Public Health and Related",PG0233,"PG02 ‐ Nursing, Assistive",GP,100,12,F,52650,56064.0,65
263,Licensed Practical Nurse,"Medical, Public Health and Related",PG0301,"PG03 ‐ Nursing, Professional",GP,100,17,F,74685,70294.0,65
264,Nurse 2,"Medical, Public Health and Related",PG0312,"PG03 ‐ Nursing, Professional",GP,100,22,F,104637,98235.0,65
265,Psychiatric Nurse 2,"Medical, Public Health and Related",PG0322,"PG03 ‐ Nursing, Professional",GP,100,23,F,112164,110336.0,65
266,Corrections Nurse 1,"Medical, Public Health and Related",PG0326,"PG03 ‐ Nursing, Professional",GP,100,22,F,104637,97892.0,65
267,Public Health Nurse 2,"Medical, Public Health and Related",PG03A2,"PG03 ‐ Nursing, Professional",GP,200,23,F,111131,112513.0,65
268,Nurse Consultant 1,"Medical, Public Health and Related",PG03B1,"PG03 ‐ Nursing, Professional",GP,200,24,F,118736,138149.0,65
269,Physician Assistant/Advanced Practice Registered Nurse 1,"Medical, Public Health and Related",PG0421,"PG04 ‐ Medical, Professional",GP,100,26,F,133575,149900.0,65
270,Mental Health Clinician 2,"Medical, Public Health and Related",PG0512,PG05 ‐ Mental and Behavioral Health Services,GP,100,19,F,85586,92959.0,65
271,Disease Intervention Specialist 1,"Medical, Public Health and Related",PG0601,PG06 ‐ Special Health Services,GP,200,18,F,79268,99548.0,65
272,Epidemiology Specialist 2,"Medical, Public Health and Related",PG0604,PG06 ‐ Special Health Services,GP,200,20,F,90539,100576.0,65
273,Dental Assistant,"Medical, Public Health and Related",PG0621,PG06 ‐ Special Health Services,GP,100,13,F,56433,52384.0,65
274,Dental Hygienist,"Medical, Public Health and Related",PG0622,PG06 ‐ Special Health Services,GP,100,21,F,97734,92151.0,65
276,Occupational Therapist 1,"Medical, Public Health and Related",PG0651,PG06 ‐ Special Health Services,GP,100,21,F,97734,113302.0,65
277,Recreation Therapist 2,"Medical, Public Health and Related",PG0682,PG06 ‐ Special Health Services,SS,100,16,F,72925,78606.0,65
275,Pharmacy Technician 1,"Medical, Public Health and Related",PG06A1,PG06 ‐ Special Health Services,GP,200,12,F,52182,55130.0,65
278,Laboratory Technician,"Medical, Public Health and Related",PG0730,PG07 ‐ Health Laboratory and Related,GP,200,13,F,55985,59346.0,65
279,Microbiologist 2,"Medical, Public Health and Related",PG0742,PG07 ‐ Health Laboratory and Related,GP,200,16,F,69147,81596.0,65
280,Public Health Microbiologist 1,"Medical, Public Health and Related",PG0751,PG07 ‐ Health Laboratory and Related,GP,200,17,F,74003,79248.0,65
355,Hydrologist 2,Physical Sciences and Engineering,PK0112,PK01 ‐ Physical Science Specialists,GP,200,19,F,84767,97428.0,65
356,Chemist 3,Physical Sciences and Engineering,PK0123,PK01 ‐ Physical Science Specialists,GP,200,18,F,79268,107237.0,65
357,Geologist 2,Physical Sciences and Engineering,PK0132,PK01 ‐ Physical Science Specialists,GP,200,17,F,74003,91337.0,65
358,Geological Scientist 1,Physical Sciences and Engineering,PK0137,PK01 ‐ Physical Science Specialists,GP,200,22,F,103740,145839.0,65
359,Engineering Geologist 2,Physical Sciences and Engineering,PK0142,PK01 ‐ Physical Science Specialists,GP,200,18,F,79268,89379.0,65
360,Environmental Program Technician,Physical Sciences and Engineering,PK0201,PK02 ‐ Environmental Science Specialists,GP,200,13,F,55985,63268.0,65
361,Environmental Program Specialist 3,Physical Sciences and Engineering,PK0213,PK02 ‐ Environmental Science Specialists,GP,200,18,F,79268,101092.0,65
362,Environmental Program Manager 2,Physical Sciences and Engineering,PK0222,PK02 ‐ Environmental Science Specialists,SS,200,22,F,108867,135910.0,65
363,Environmental Impact Analyst 2,Physical Sciences and Engineering,PK0242,PK02 ‐ Environmental Science Specialists,GP,200,17,F,74003,84918.0,65
364,Environmental Impact Analysis Manager 1,Physical Sciences and Engineering,PK0251,PK02 ‐ Environmental Science Specialists,GP,200,21,F,96759,105839.0,65
365,Engineering Associate,Physical Sciences and Engineering,PK0305,"PK03 ‐ Engineering, Unlicensed",GP,200,21,F,96759,92964.0,65
366,"Engineering Associate 1, DEC",Physical Sciences and Engineering,PK0333,"PK03 ‐ Engineering, Unlicensed",GP,200,21,F,96759,96848.0,65
367,Communications Engineering Associate 2,Physical Sciences and Engineering,PK0352,"PK03 ‐ Engineering, Unlicensed",GP,100,23,F,112164,122673.0,65
368,Engineer/Architect 1,Physical Sciences and Engineering,PK0411,"PK04 ‐Engineering, Licensed",GP,200,22,F,103740,110207.0,65
369,Engineer/Architect 3,Physical Sciences and Engineering,PK0413,"PK04 ‐Engineering, Licensed",SS,200,25,F,133994,128059.0,65
370,"Engineer 1, DEC",Physical Sciences and Engineering,PK0435,"PK04 ‐Engineering, Licensed",GP,200,22,F,103740,109507.0,65
371,Village Safe Water Engineer 1,Physical Sciences and Engineering,PK0443,"PK04 ‐Engineering, Licensed",GP,200,22,F,103740,114516.0,65
372,Communications Engineer 1,Physical Sciences and Engineering,PK0453,"PK04 ‐Engineering, Licensed",GP,200,24,F,118736,131894.0,65
373,Technical Engineer 1 / Architect 1,Physical Sciences and Engineering,PK0471,"PK04 ‐Engineering, Licensed",GP,200,24,F,118736,123256.0,65
374,Vessel Construction Manager 1,Physical Sciences and Engineering,PK0611,PK06 ‐ Vessel Construction,GP,200,21,F,96759,,65
375,Land Surveyor 1,Physical Sciences and Engineering,PK0711,PK07 ‐ Land Surveying,GP,200,21,F,96759,97449.0,65
376,Land Survey Manager 1,Physical Sciences and Engineering,PK0714,PK07 ‐ Land Surveying,SS,200,23,F,116688,116881.0,65
377,"Survey, Journey",Physical Sciences and Engineering,PK0743,PK07 ‐ Land Surveying,LL,2AA,54,F,63565,71653.0,65
378,Drafting Technician 3,Physical Sciences and Engineering,PK0803,PK08 ‐ Cartography and Drafting,GP,200,15,F,64409,68154.0,65
332,State Trooper,"Police, Fire Fighters, and Corrections",PJ0103,PJ01 ‐ Law Enforcement,AA,100,77,F,110094,101226.0,65
333,"Sergeant, Department of Public Safety","Police, Fire Fighters, and Corrections",PJ0105,PJ01 ‐ Law Enforcement,AA,100,79,F,127566,123413.0,65
